vendorID,PickupDatetime,DropoffDatetime,PickupDate,DropoffDate,Duration,passengerCount,tripDistance,puLocationId,doLocationId,pickupLongitude,pickupLatitude,dropoffLongitude,dropoffLatitude,rateCodeID,storeAndFwdFlag,paymentType,fareAmount,extra,mtaTax,improvementSurcharge,tipAmount,tollsAmount,ehailFee,totalAmount,tripType
2,2014-09-01 15:36:29,2014-09-01 15:56:34,2014-09-01,2014-09-01,1205,5,5.32,,,-73.96466827392578,40.806732177734375,-73.92247009277344,40.794891357421875,1,N,2,19.5,0.0,0.5,,0.0,10.66,,30.66,1
2,2014-09-06 13:08:22,2014-09-06 13:32:39,2014-09-06,2014-09-06,1457,5,10.27,,,-73.86267852783203,40.74987030029297,-73.82434844970703,40.82863235473633,1,N,2,31.0,0.0,0.5,,0.0,10.66,,42.16,1
2,2014-09-18 09:51:53,2014-09-18 10:45:21,2014-09-18,2014-09-18,3208,5,7.87,,,-73.9034652709961,40.745399475097656,-73.95732879638672,40.78521728515625,1,N,2,36.0,0.0,0.5,,0.0,10.66,,47.16,1
2,2014-09-18 09:55:23,2014-09-18 10:56:31,2014-09-18,2014-09-18,3668,5,25.4,,,-73.97999572753906,40.686798095703125,-73.99896240234375,40.6290283203125,1,N,2,71.5,0.0,0.5,,0.0,10.66,,82.66,1
2,2014-09-24 09:37:25,2014-09-24 10:03:45,2014-09-24,2014-09-24,1580,6,12.6,,,-73.93849182128906,40.80473327636719,-73.80209350585938,40.704715728759766,1,N,2,37.0,0.0,0.5,,0.0,10.66,,48.16,1
2,2014-09-19 10:01:31,2014-09-19 10:31:35,2014-09-19,2014-09-19,1804,3,4.91,,,-73.96546936035156,40.71286392211914,-73.97807312011719,40.752716064453125,1,N,2,21.0,0.0,0.5,,0.0,10.66,,32.16,1
2,2014-09-22 06:04:53,2014-09-22 06:23:53,2014-09-22,2014-09-22,1140,4,4.46,,,-73.91136932373047,40.744747161865234,-73.97846984863281,40.75278091430664,1,N,2,17.5,0.0,0.5,,0.0,10.66,,28.66,1
2,2014-09-07 11:37:58,2014-09-07 12:14:29,2014-09-07,2014-09-07,2191,3,12.7,,,-73.96092987060547,40.62300109863281,-74.08472442626953,40.59696578979492,1,N,2,40.0,0.0,0.5,,0.0,10.66,,51.16,1
2,2014-09-09 08:22:53,2014-09-09 09:40:44,2014-09-09,2014-09-09,4671,3,14.71,,,-73.80723571777344,40.699466705322266,-73.97523498535156,40.7656135559082,1,N,2,58.0,0.0,0.5,,0.0,10.66,,69.16,1
2,2014-08-27 08:10:24,2014-08-27 09:03:47,2014-08-27,2014-08-27,3203,3,13.36,,,-73.8075180053711,40.7001838684082,-73.99358367919922,40.75133514404297,1,N,2,45.0,0.0,0.5,,0.0,10.66,,56.16,1
2,2014-08-09 10:14:13,2014-08-09 10:23:48,2014-08-09,2014-08-09,575,3,3.84,,,-73.93758392333984,40.804237365722656,-73.9233169555664,40.794002532958984,1,N,2,12.5,0.0,0.5,,0.0,10.66,,23.66,1
2,2014-08-27 10:29:19,2014-08-28 10:28:23,2014-08-27,2014-08-28,86344,5,0.0,,,-73.93778991699219,40.758304595947266,-73.93762969970703,40.758296966552734,1,N,2,18.0,0.0,0.5,,0.0,10.66,,29.16,1
2,2014-08-30 17:57:55,2014-08-30 17:57:56,2014-08-30,2014-08-30,1,5,4.44,,,-73.92211151123047,40.79292678833008,-73.9214859008789,40.79390335083008,1,N,2,16.5,0.0,0.5,,0.0,10.66,,27.66,1
1,2014-08-31 15:54:36,2014-08-31 16:06:01,2014-08-31,2014-08-31,685,4,3.9,,,-73.91678619384766,40.77125930786133,-73.91976165771484,40.795372009277344,1,Y,2,13.5,0.0,0.5,,0.0,10.66,,24.66,1
2,2014-09-17 15:34:51,2014-09-17 15:44:16,2014-09-17,2014-09-17,565,6,4.02,,,-73.94296264648438,40.84031295776367,-73.91246795654297,40.88734817504883,1,N,2,13.5,0.0,0.5,,0.0,2.44,,16.44,1
2,2014-09-18 10:08:32,2014-09-18 10:22:18,2014-09-18,2014-09-18,826,3,6.42,,,-73.96358489990234,40.80827713012695,-73.9090576171875,40.88545608520508,1,N,2,20.0,0.0,0.5,,0.0,2.44,,22.94,1
2,2014-09-27 15:28:54,2014-09-27 15:46:21,2014-09-27,2014-09-27,1047,6,9.22,,,-73.95374298095703,40.790740966796875,-73.9061508178711,40.88752365112305,1,N,2,27.0,0.0,0.5,,0.0,2.44,,29.94,1
2,2014-09-23 11:33:09,2014-09-23 11:46:50,2014-09-23,2014-09-23,821,6,5.57,,,-73.94025421142578,40.84129333496094,-73.90119171142578,40.898338317871094,1,N,2,18.5,0.0,0.5,,0.0,2.44,,21.44,1
2,2014-09-06 19:13:34,2014-09-06 19:24:16,2014-09-06,2014-09-06,642,6,5.44,,,-73.94499969482422,40.83377456665039,-73.89877319335938,40.888919830322266,1,N,2,16.5,0.0,0.5,,0.0,2.44,,19.44,1
2,2014-09-14 15:51:37,2014-09-14 16:07:09,2014-09-14,2014-09-14,932,6,4.5,,,-73.93956756591797,40.84114456176758,-73.90840148925781,40.88692855834961,1,N,2,16.5,0.0,0.5,,0.0,2.44,,19.44,1
2,2014-08-21 07:26:36,2014-08-21 07:59:01,2014-08-21,2014-08-21,1945,6,12.29,,,-73.90660095214844,40.8817138671875,-73.99463653564453,40.74945068359375,1,N,2,37.0,0.0,0.5,,0.0,2.44,,39.94,1
2,2014-08-31 16:49:03,2014-08-31 17:09:05,2014-08-31,2014-08-31,1202,3,7.79,,,-73.94723510742188,40.808475494384766,-73.90894317626953,40.89159393310547,1,N,2,24.0,0.0,0.5,,0.0,2.44,,26.94,1
2,2014-05-09 06:51:51,2014-05-09 07:01:22,2014-05-09,2014-05-09,571,5,3.41,,,-73.93780517578125,40.84827423095703,-73.91327667236328,40.88717269897461,1,N,2,12.5,0.0,0.5,,0.0,2.44,,15.44,1
2,2014-05-20 15:02:59,2014-05-20 15:36:54,2014-05-20,2014-05-20,2035,5,12.33,,,-73.95989990234375,40.813682556152344,-73.87031555175781,40.87500762939453,1,N,2,38.5,0.0,0.5,,0.0,2.44,,41.44,1
2,2014-05-25 15:43:23,2014-05-25 15:54:53,2014-05-25,2014-05-25,690,5,6.03,,,-73.9606704711914,40.817317962646484,-73.90750122070312,40.887939453125,1,N,2,20.5,0.0,0.5,,0.0,2.44,,23.44,1
2,2014-09-18 07:36:17,2014-09-18 07:53:46,2014-09-18,2014-09-18,1049,5,9.47,,,-73.9408187866211,40.83964157104492,-73.88270568847656,40.94361114501953,1,N,2,27.0,0.0,0.5,,0.0,2.44,,29.94,1
2,2014-09-18 10:40:06,2014-09-18 10:52:36,2014-09-18,2014-09-18,750,5,6.46,,,-73.9620132446289,40.81233596801758,-73.9085922241211,40.88711929321289,1,N,2,19.5,0.0,0.5,,0.0,2.44,,22.44,1
2,2014-09-19 14:03:39,2014-09-19 14:14:06,2014-09-19,2014-09-19,627,5,5.13,,,-73.9505615234375,40.82817840576172,-73.90711212158203,40.88685607910156,1,N,2,16.5,0.0,0.5,,0.0,2.44,,19.44,1
2,2014-09-05 08:03:48,2014-09-05 08:25:38,2014-09-05,2014-09-05,1310,5,7.52,,,-73.96314239501953,40.80409240722656,-73.90290832519531,40.88951873779297,1,N,2,24.5,0.0,0.5,,0.0,2.44,,27.44,1
2,2014-09-12 14:40:44,2014-09-12 14:52:08,2014-09-12,2014-09-12,684,5,5.72,,,-73.9423599243164,40.84214782714844,-73.89739990234375,40.903045654296875,1,N,2,17.5,0.0,0.5,,0.0,2.44,,20.44,1
2,2014-09-16 12:04:07,2014-09-16 12:25:51,2014-09-16,2014-09-16,1304,5,11.58,,,-73.9573745727539,40.816776275634766,-73.896240234375,40.928192138671875,1,N,2,33.5,0.0,0.5,,0.0,2.44,,36.44,1
2,2014-09-18 15:33:46,2014-09-18 15:52:04,2014-09-18,2014-09-18,1098,5,8.25,,,-73.8797607421875,40.87978744506836,-73.94100952148438,40.84141159057617,1,N,2,25.5,0.0,0.5,,0.0,2.44,,28.44,1
2,2014-09-04 11:37:13,2014-09-04 11:46:53,2014-09-04,2014-09-04,580,5,4.4,,,-73.94241333007812,40.84149169921875,-73.9053955078125,40.890106201171875,1,N,2,14.5,0.0,0.5,,0.0,2.44,,17.44,1
2,2014-09-14 19:32:07,2014-09-14 19:45:51,2014-09-14,2014-09-14,824,5,6.2,,,-73.96220397949219,40.81024169921875,-73.91133880615234,40.8858757019043,1,N,2,19.0,0.0,0.5,,0.0,2.44,,21.94,1
2,2014-08-16 19:27:33,2014-08-16 19:37:22,2014-08-16,2014-08-16,589,5,3.91,,,-73.94254302978516,40.84242248535156,-73.9199447631836,40.87895202636719,1,N,2,12.5,0.0,0.5,,0.0,2.44,,15.44,1
2,2014-08-01 11:14:24,2014-08-01 11:36:18,2014-08-01,2014-08-01,1314,5,6.77,,,-73.94695281982422,40.81550216674805,-73.91407012939453,40.88523483276367,1,N,2,23.0,0.0,0.5,,0.0,2.44,,25.94,1
2,2014-08-10 03:50:41,2014-08-10 04:49:18,2014-08-10,2014-08-10,3517,5,27.54,,,-73.96115112304688,40.71654510498047,-73.8912582397461,40.95880889892578,1,N,2,0.0,0.0,0.5,,0.0,2.44,,0.0,1
2,2014-08-27 10:17:11,2014-08-27 10:24:39,2014-08-27,2014-08-27,448,5,3.7,,,-73.94254302978516,40.841434478759766,-73.91513061523438,40.88438034057617,1,N,2,12.0,0.0,0.5,,0.0,2.44,,14.94,1
2,2014-08-20 13:15:05,2014-08-20 13:32:21,2014-08-20,2014-08-20,1036,5,9.59,,,-73.9071044921875,40.88639831542969,-73.9679946899414,40.80032730102539,1,N,2,27.5,0.0,0.5,,0.0,2.44,,30.44,1
2,2014-08-31 11:46:40,2014-08-31 12:10:47,2014-08-31,2014-08-31,1447,5,14.85,,,-73.88446044921875,40.88010025024414,-73.99063873291016,40.757747650146484,1,N,2,42.0,0.0,0.5,,0.0,2.44,,44.94,1
2,2014-05-10 09:11:24,2014-05-10 09:51:03,2014-05-10,2014-05-10,2379,2,19.81,,,-73.9591293334961,40.807579040527344,-74.17789459228516,40.69001388549805,5,N,2,71.0,0.0,0.0,,0.0,9.0,,80.0,2
2,2014-05-17 04:38:37,2014-05-17 05:03:58,2014-05-17,2014-05-17,1521,2,6.5,,,-73.97412872314453,40.86728286743164,-73.90813446044922,40.834938049316406,5,N,2,60.0,0.0,0.0,,0.0,9.0,,69.0,2
1,2014-09-22 00:37:16,2014-09-22 00:57:15,2014-09-22,2014-09-22,1199,2,7.8,,,-73.93214416503906,40.857879638671875,-73.93492126464844,40.84478759765625,5,N,2,0.0,0.0,0.0,,0.0,9.0,,9.0,2
2,2014-09-28 03:02:23,2014-09-28 03:17:34,2014-09-28,2014-09-28,911,2,5.42,,,-73.9891357421875,40.69618606567383,-74.04986572265625,40.7266731262207,5,N,2,60.0,0.0,0.0,,0.0,9.0,,69.0,2
1,2014-09-19 22:41:03,2014-09-19 22:54:31,2014-09-19,2014-09-19,808,2,5.1,,,-73.94021606445312,40.841339111328125,-73.97655487060547,40.860267639160156,5,N,2,25.0,0.0,0.0,,0.0,9.0,,34.0,2
2,2014-09-28 23:28:51,2014-09-29 00:51:09,2014-09-28,2014-09-29,4938,2,45.35,,,-73.94715118408203,40.791080474853516,-73.94441223144531,40.849945068359375,5,N,2,60.0,0.0,0.0,,0.0,9.0,,69.0,2
2,2014-09-29 14:59:26,2014-09-29 16:13:09,2014-09-29,2014-09-29,4423,2,19.63,,,-73.94367980957031,40.750431060791016,-74.17790222167969,40.69551086425781,5,N,2,70.0,0.0,0.0,,0.0,9.0,,79.0,2
1,2014-08-01 19:37:01,2014-08-01 20:48:45,2014-08-01,2014-08-01,4304,2,20.2,,,-74.14319610595703,40.878662109375,-73.89437103271484,40.86193084716797,5,N,2,71.0,0.0,0.0,,0.0,9.0,,80.0,2
2,2014-08-06 10:44:48,2014-08-06 11:39:08,2014-08-06,2014-08-06,3260,2,16.23,,,-73.94369506835938,40.75214385986328,-74.17351531982422,40.73870849609375,5,N,2,40.0,0.0,0.0,,0.0,9.0,,49.0,2
2,2014-08-10 05:41:58,2014-08-10 06:14:02,2014-08-10,2014-08-10,1924,2,17.71,,,-73.9568099975586,40.72929000854492,-74.18317413330078,40.693233489990234,5,N,2,55.0,0.0,0.0,,0.0,9.0,,64.0,2
1,2014-08-20 21:20:58,2014-08-20 22:10:05,2014-08-20,2014-08-20,2947,2,14.5,,,-73.96268463134766,40.71013259887695,-74.1634292602539,40.73261260986328,5,N,2,75.0,0.0,0.0,,0.0,9.0,,84.0,2
1,2014-05-31 06:00:36,2014-05-31 06:52:46,2014-05-31,2014-05-31,3130,2,21.1,,,-73.95301055908203,40.791587829589844,-74.17667388916016,40.69349670410156,3,N,2,80.5,0.0,0.0,,0.0,9.0,,89.5,1
1,2014-09-17 12:41:32,2014-09-17 13:29:27,2014-09-17,2014-09-17,2875,2,16.5,,,-73.95303344726562,40.72609329223633,-74.18195343017578,40.68767547607422,3,N,2,70.0,0.0,0.0,,0.0,9.0,,79.0,1
2,2014-09-28 07:41:01,2014-09-28 08:11:50,2014-09-28,2014-09-28,1849,2,25.78,,,-73.95186614990234,40.80910873413086,-74.18254089355469,40.68782043457031,3,N,2,85.0,0.0,0.0,,0.0,9.0,,94.0,1
1,2014-09-02 14:48:27,2014-09-02 15:41:21,2014-09-02,2014-09-02,3174,2,23.2,,,-73.94406127929688,40.80991744995117,-74.17765045166016,40.69032669067383,3,N,2,83.5,0.0,0.0,,0.0,9.0,,92.5,1
2,2014-09-29 09:51:14,2014-09-29 10:30:15,2014-09-29,2014-09-29,2341,2,17.21,,,-73.99193572998047,40.69722366333008,-74.18146514892578,40.6876220703125,3,N,2,67.5,0.0,0.0,,0.0,9.0,,76.5,1
1,2014-08-18 11:37:52,2014-08-18 12:13:47,2014-08-18,2014-08-18,2155,2,14.6,,,-73.98491668701172,40.69591522216797,-74.18155670166016,40.68772888183594,3,N,2,60.0,0.0,0.0,,0.0,9.0,,69.0,1
2,2014-08-25 11:21:27,2014-08-25 11:52:07,2014-08-25,2014-08-25,1840,2,5.94,,,-73.98963928222656,40.702911376953125,-74.0341567993164,40.7159423828125,3,N,2,42.5,0.0,0.0,,0.0,9.0,,51.5,1
1,2014-08-14 10:33:30,2014-08-14 11:24:29,2014-08-14,2014-08-14,3059,2,20.6,,,-73.96573638916016,40.805381774902344,-74.18486022949219,40.70033264160156,3,N,2,76.5,0.0,0.0,,0.0,9.0,,85.5,1
2,2014-08-28 14:07:30,2014-08-28 15:07:23,2014-08-28,2014-08-28,3593,2,9.34,,,-73.94405364990234,40.74652862548828,-74.03202056884766,40.72122573852539,3,N,2,59.0,0.0,0.0,,0.0,9.0,,68.0,1
1,2014-05-20 07:56:43,2014-05-20 08:17:36,2014-05-20,2014-05-20,1253,2,4.0,,,-73.94189453125,40.83769607543945,-73.97186279296875,40.84292984008789,5,N,2,0.0,0.0,0.0,,0.0,11.0,,11.0,2
1,2014-05-02 17:04:28,2014-05-02 19:30:39,2014-05-02,2014-05-02,8771,2,44.4,,,-73.96173858642578,40.810943603515625,-73.95038604736328,40.850433349609375,5,N,2,0.0,0.0,0.0,,0.0,11.0,,11.0,2
2,2014-05-07 09:02:09,2014-05-07 09:33:17,2014-05-07,2014-05-07,1868,2,25.23,,,-73.93915557861328,40.84376907348633,-74.1831283569336,40.68800354003906,3,N,2,83.5,0.0,0.0,,0.0,11.0,,94.5,1
1,2014-05-24 16:32:25,2014-05-24 18:29:14,2014-05-24,2014-05-24,7009,2,21.1,,,-73.85431671142578,40.7418327331543,-74.19209289550781,40.76131820678711,5,N,2,0.0,0.0,0.0,,0.0,11.0,,11.0,2
1,2014-05-31 13:36:19,2014-05-31 14:15:42,2014-05-31,2014-05-31,2363,2,27.1,,,-73.94698333740234,40.80112075805664,-74.17724609375,40.69511413574219,3,Y,2,88.5,0.0,0.0,,0.0,11.0,,99.5,1
2,2014-09-13 11:31:56,2014-09-13 12:07:50,2014-09-13,2014-09-13,2154,2,16.78,,,-73.94542694091797,40.719818115234375,-74.17698669433594,40.691532135009766,5,N,2,60.0,0.0,0.0,,0.0,11.0,,71.0,2
1,2014-09-14 19:34:41,2014-09-14 19:49:42,2014-09-14,2014-09-14,901,2,6.6,,,-73.96067810058594,40.81816864013672,-73.9758529663086,40.860107421875,3,N,2,38.0,0.0,0.0,,0.0,11.0,,49.0,1
2,2014-09-16 16:30:33,2014-09-16 17:12:41,2014-09-16,2014-09-16,2528,2,10.64,,,-73.95359802246094,40.790748596191406,-74.0605239868164,40.80238342285156,5,N,2,60.0,0.0,0.0,,0.0,11.0,,71.0,2
2,2014-08-01 18:41:26,2014-08-01 19:05:16,2014-08-01,2014-08-01,1430,2,9.72,,,-73.94010162353516,40.84088134765625,-73.97415161132812,40.867225646972656,5,N,2,82.5,0.0,0.0,,0.0,11.0,,93.5,2
2,2014-08-20 15:28:26,2014-08-20 16:54:41,2014-08-20,2014-08-20,5175,2,16.25,,,-73.96725463867188,40.69335174560547,-74.17709350585938,40.69504928588867,3,N,2,88.0,0.0,0.0,,0.0,11.0,,99.0,1
2,2014-08-30 13:06:33,2014-08-30 13:59:20,2014-08-30,2014-08-30,3167,2,18.12,,,-73.9625015258789,40.71235656738281,-74.16580963134766,40.70798110961914,3,N,2,75.5,0.0,0.0,,0.0,11.0,,86.5,1
2,2014-08-31 15:25:40,2014-08-31 16:01:22,2014-08-31,2014-08-31,2142,2,25.47,,,-73.95843505859375,40.81556701660156,-74.17706298828125,40.69496536254883,5,N,2,75.0,0.0,0.0,,0.0,11.0,,86.0,2
2,2014-08-31 16:36:18,2014-08-31 17:57:34,2014-08-31,2014-08-31,4876,2,25.34,,,-73.84647369384766,40.75439453125,-74.17801666259766,40.69552230834961,5,N,2,135.0,0.0,0.0,,0.0,11.0,,146.0,2
1,2014-05-20 07:54:36,2014-05-20 08:19:08,2014-05-20,2014-05-20,1472,2,6.7,,,-73.93858337402344,40.81167221069336,-73.8711166381836,40.77418899536133,5,N,2,0.0,0.0,0.0,,0.0,7.5,,7.5,2
1,2014-05-20 18:11:58,2014-05-20 19:14:18,2014-05-20,2014-05-20,3740,2,23.4,,,-73.93511199951172,40.840187072753906,-73.78079223632812,40.644954681396484,5,N,2,0.0,0.0,0.0,,0.0,5.35,,5.35,2
2,2014-05-25 14:08:35,2014-05-25 14:38:39,2014-05-25,2014-05-25,1804,2,9.31,,,-73.92417907714844,40.815223693847656,-73.90585327148438,40.9136848449707,5,N,2,30.0,0.0,0.0,,0.0,4.88,,34.88,2
1,2014-05-06 11:40:20,2014-05-06 12:21:25,2014-05-06,2014-05-06,2465,2,16.2,,,-73.91429138183594,40.74631881713867,-73.83358764648438,40.578704833984375,5,N,2,50.0,0.0,0.0,,0.0,2.0,,52.0,2
1,2014-05-17 11:51:44,2014-05-17 11:54:41,2014-05-17,2014-05-17,177,2,0.0,,,-73.93586730957031,40.84142303466797,-73.93590545654297,40.841392517089844,5,N,2,0.0,0.0,0.0,,0.0,50.0,,50.0,2
2,2014-05-31 03:47:11,2014-05-31 04:19:39,2014-05-31,2014-05-31,1948,2,19.79,,,-74.0035400390625,40.93674850463867,-73.86564636230469,40.77082824707031,5,N,2,85.0,0.0,0.0,,0.0,14.33,,99.33,2
2,2014-09-19 14:28:32,2014-09-19 14:43:25,2014-09-19,2014-09-19,893,2,10.19,,,-73.88072204589844,40.882476806640625,-73.95317840576172,40.82247543334961,5,N,2,17.0,0.0,0.0,,0.0,2.44,,19.44,2
1,2014-09-22 05:04:31,2014-09-22 05:34:34,2014-09-22,2014-09-22,1803,2,15.4,,,-73.94401550292969,40.82633972167969,-73.93020629882812,40.81916427612305,5,N,2,0.0,0.0,0.0,,0.0,10.66,,10.66,2
1,2014-09-01 21:08:26,2014-09-01 22:04:58,2014-09-01,2014-09-01,3392,2,19.1,,,-73.8688735961914,40.757286071777344,-73.86994171142578,40.757102966308594,5,N,2,40.0,0.0,0.0,,0.0,10.66,,50.66,2
1,2014-09-19 23:29:50,2014-09-19 23:55:36,2014-09-19,2014-09-19,1546,2,11.0,,,-73.94058990478516,40.833255767822266,-73.86563110351562,40.92033004760742,5,N,2,25.0,0.0,0.0,,0.0,2.44,,27.44,2
2,2014-09-12 21:40:10,2014-09-12 22:19:02,2014-09-12,2014-09-12,2332,2,7.46,,,-73.94037628173828,40.84523010253906,-73.93938446044922,40.848323822021484,5,N,2,0.5,0.0,0.0,,0.0,18.0,,18.5,2
2,2014-09-04 02:40:28,2014-09-04 03:59:22,2014-09-04,2014-09-04,4734,2,51.55,,,-73.81466674804688,40.735862731933594,-73.80497741699219,40.72452163696289,5,N,2,85.0,0.0,0.0,,0.0,18.0,,103.0,2
1,2014-09-29 03:56:53,2014-09-29 04:14:09,2014-09-29,2014-09-29,1036,2,16.3,,,-73.9303207397461,40.80117416381836,-73.78352355957031,40.643672943115234,5,N,2,0.0,0.0,0.0,,0.0,5.34,,5.34,2
2,2014-09-29 15:35:57,2014-09-29 23:19:10,2014-09-29,2014-09-29,27793,2,80.45,,,-73.93916320800781,40.798492431640625,-73.9186019897461,40.80534362792969,5,N,2,0.01,0.0,0.0,,0.0,7.33,,7.34,1
1,2014-09-07 00:05:16,2014-09-07 00:45:29,2014-09-07,2014-09-07,2413,2,15.6,,,-73.93424224853516,40.80216598510742,-73.94827270507812,40.82411193847656,5,N,2,0.0,0.0,0.0,,0.0,10.66,,10.66,2
2,2014-08-26 15:11:01,2014-08-26 15:47:05,2014-08-26,2014-08-26,2164,2,16.02,,,-73.88326263427734,40.88066864013672,-73.99933624267578,40.74817657470703,5,N,2,30.0,0.0,0.0,,0.0,2.44,,32.44,2
1,2014-08-29 11:08:15,2014-08-29 11:45:04,2014-08-29,2014-08-29,2209,2,11.6,,,-73.83251953125,40.71500778198242,-73.979248046875,40.75874328613281,5,N,2,45.0,0.0,0.0,,0.0,5.5,,50.5,2
1,2014-08-02 19:47:44,2014-08-02 21:22:51,2014-08-02,2014-08-02,5707,2,40.0,,,-73.83488464355469,40.856258392333984,-73.85945892333984,40.871971130371094,5,N,2,59.34,0.0,0.0,,0.0,10.66,,70.0,2
2,2014-05-15 14:02:32,2014-05-15 14:48:42,2014-05-15,2014-05-15,2770,2,25.83,,,-73.9433364868164,40.815738677978516,-74.17658996582031,40.69300079345703,3,N,2,88.5,0.0,0.0,,0.0,8.25,,96.75,1
2,2014-08-16 15:55:04,2014-08-16 16:47:28,2014-08-16,2014-08-16,3144,2,20.12,,,-73.94817352294922,40.78493118286133,-74.18312072753906,40.69287109375,3,N,2,78.5,0.0,0.0,,0.0,13.44,,91.94,1
1,2014-08-10 08:40:29,2014-08-10 09:13:42,2014-08-10,2014-08-10,1993,2,21.0,,,-73.95514678955078,40.82049560546875,-74.17769622802734,40.69035339355469,3,N,2,74.0,0.0,0.0,,0.0,18.0,,92.0,1
2,2014-08-26 11:07:55,2014-08-26 11:10:30,2014-08-26,2014-08-26,155,2,0.0,,,-73.91838073730469,40.84477996826172,-73.91837310791016,40.844818115234375,3,N,2,21.0,0.0,0.0,,0.0,17.5,,38.5,1
2,2014-08-31 13:04:15,2014-08-31 13:38:23,2014-08-31,2014-08-31,2048,2,13.22,,,-73.93553924560547,40.79612350463867,-74.00685119628906,40.78558349609375,3,N,2,56.0,0.0,0.0,,0.0,10.25,,66.25,1
2,2014-09-29 17:25:17,2014-09-29 18:27:39,2014-09-29,2014-09-29,3742,2,19.16,,,-73.96002960205078,40.80810546875,-73.78229522705078,40.6441650390625,2,N,2,52.0,0.0,0.5,,0.0,10.33,,62.83,1
2,2014-08-03 16:21:57,2014-08-03 17:10:46,2014-08-03,2014-08-03,2929,2,11.73,,,-73.95502471923828,40.72035598754883,-74.05003356933594,40.79143142700195,4,N,2,48.0,0.0,0.5,,0.0,11.0,,59.5,1
2,2014-08-16 12:02:26,2014-08-16 14:39:29,2014-08-16,2014-08-16,9423,2,52.04,,,-73.93065643310547,40.75690841674805,-74.26197052001953,40.4044303894043,4,N,2,223.0,0.0,0.5,,0.0,21.66,,245.16,1
1,2014-08-31 14:45:05,2014-08-31 15:35:14,2014-08-31,2014-08-31,3009,2,18.5,,,-73.95474243164062,40.82078552246094,-73.7834243774414,40.643768310546875,2,N,2,52.0,0.0,0.5,,0.0,7.5,,60.0,1
1,2014-05-20 10:55:40,2014-05-20 11:44:31,2014-05-20,2014-05-20,2931,2,8.2,,,-73.94287872314453,40.84083938598633,-74.02228546142578,40.88930130004883,1,N,2,36.0,0.0,0.5,,0.0,9.0,,45.5,1
1,2014-05-20 13:50:51,2014-05-20 14:48:06,2014-05-20,2014-05-20,3435,2,19.8,,,-73.84574127197266,40.71781921386719,-73.98009490966797,40.84189224243164,1,N,2,60.5,0.0,0.5,,0.0,14.33,,75.33,1
1,2014-05-22 07:58:42,2014-05-22 07:58:42,2014-05-22,2014-05-22,0,2,0.0,,,-73.91435241699219,40.6749382019043,0.0,0.0,1,N,2,3.0,0.0,0.5,,0.0,0.9,,4.4,1
1,2014-05-14 14:49:10,2014-05-14 14:49:51,2014-05-14,2014-05-14,41,2,0.1,,,-73.94281005859375,40.810672760009766,-73.94005584716797,40.809669494628906,1,N,2,2.5,0.0,0.5,,0.0,75.0,,78.0,1
1,2014-05-16 14:57:26,2014-05-16 15:28:12,2014-05-16,2014-05-16,1846,2,6.8,,,-73.93755340576172,40.828853607177734,-73.97637176513672,40.82072830200195,1,N,2,25.0,0.0,0.5,,0.0,9.0,,34.5,1
1,2014-05-25 12:38:09,2014-05-25 13:35:30,2014-05-25,2014-05-25,3441,2,16.9,,,-73.88362121582031,40.72847366333008,-74.0511703491211,40.81504821777344,1,N,2,56.0,0.0,0.5,,0.0,16.33,,72.83,1
2,2014-09-01 08:44:17,2014-09-01 08:53:08,2014-09-01,2014-09-01,531,2,2.06,,,-73.83040618896484,40.75957107543945,-73.80553436279297,40.763092041015625,1,N,2,9.5,0.0,0.5,,0.0,1.0,,11.0,1
1,2014-09-01 10:56:22,2014-09-01 11:33:16,2014-09-01,2014-09-01,2214,2,11.7,,,-73.84432983398438,40.72134017944336,-73.82270812988281,40.5831298828125,1,N,2,36.5,0.0,0.5,,0.0,3.25,,40.25,1
1,2014-09-01 15:55:45,2014-09-01 16:05:09,2014-09-01,2014-09-01,564,2,3.3,,,-73.93516540527344,40.80337905883789,-73.91761016845703,40.7673225402832,1,N,2,12.0,0.0,0.5,,0.0,15.99,,28.49,1
1,2014-09-18 14:37:59,2014-09-18 14:40:42,2014-09-18,2014-09-18,163,2,0.0,,,-73.94866180419922,40.744869232177734,-73.94871520996094,40.74489212036133,1,N,2,3.5,0.0,0.5,,0.0,14.33,,18.33,1
1,2014-09-24 10:41:58,2014-09-24 11:11:15,2014-09-24,2014-09-24,1757,2,4.6,,,-73.99447631835938,40.69011306762695,-73.94886779785156,40.644569396972656,1,N,2,21.0,0.0,0.5,,0.0,1.25,,22.75,1
1,2014-09-20 14:33:02,2014-09-20 14:55:05,2014-09-20,2014-09-20,1323,2,5.4,,,-73.95232391357422,40.68452453613281,-73.95613861083984,40.746089935302734,1,N,2,19.5,0.0,0.5,,0.0,0.5,,20.5,1
1,2014-09-20 15:42:56,2014-09-20 16:36:04,2014-09-20,2014-09-20,3188,2,19.3,,,-73.94500732421875,40.69287872314453,-74.00659942626953,40.87199401855469,1,N,2,58.0,0.0,0.5,,0.0,16.33,,74.83,1
1,2014-09-27 13:34:23,2014-09-27 13:37:43,2014-09-27,2014-09-27,200,2,0.6,,,-73.95661926269531,40.74772644042969,-73.95404815673828,40.74287033081055,1,N,2,4.5,0.0,0.5,,0.0,0.5,,5.5,1
